leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
0.463357537984848,0.5202845335006714,0.5857985019683838,0.5234061479568481,0.5161893188953399,0.5982255578041077,0.2760303318500519,0.4682691693305969,0.10968926827251142,0.059462634413632046,0.014838853291863715,0.95625,0.8958333333333334
0.46257084608078003,0.5217564702033997,0.5858202576637268,0.525490939617157,0.5164929151535034,0.597071248292923,0.27870094776153564,0.45422127842903137,0.08952364780041003,0.07190897240802967,0.020964831981111643,0.95625,0.8958333333333334
0.4500850737094879,0.5235757827758789,0.575131356716156,0.5268334746360779,0.5133058190345764,0.5980900764465332,0.2821233868598938,0.4524809718132019,0.0833760982159174,0.07096484943233575,0.0159082415630256,0.41875,0.8666666666666667
0.44842442870140076,0.5238635540008545,0.5734742879867554,0.5270949006080627,0.5104023039340972,0.5989067733287812,0.2827068865299225,0.4550398290157318,0.0686691716031161,0.06815852766621805,0.016353678223356344,0.41875,0.8666666666666667
0.4476274847984314,0.523497462272644,0.5728104114532471,0.5270623564720154,0.5092010200023651,0.5996301293373107,0.28233543038368225,0.4585488438606262,0.06076994977096892,0.06473642279979926,0.0199654707172097,0.41875,0.8666666666666667
0.4466516077518463,0.5232352018356323,0.5715359449386597,0.5267919301986694,0.5081886410713196,0.5999561965465545,0.282558798789978,0.45971444249153137,0.05156891078039468,0.06556710118863901,0.0198569067617755,0.41875,0.8666666666666667
0.4454701542854309,0.5241124629974365,0.5709776282310486,0.5285069346427917,0.5076166450977325,0.6003205895423889,0.28318706154823303,0.4556676745414734,0.046537579109469714,0.07270915592030436,0.0249051471594301,0.41875,0.8666666666666667
0.446842759847641,0.5158020257949829,0.5705611109733582,0.5210383534431458,0.5057947635650635,0.5950561165809631,0.28362607955932617,0.45884376764297485,0.036079980565124486,0.07045530980871825,0.0353531220528362,0.63125,0.24375
0.44837379455566406,0.5122429728507996,0.5722944140434265,0.5173583030700684,0.5058087408542633,0.5920826137065888,0.28422215580940247,0.46246472001075745,0.0356826679660389,0.07016746187476644,0.03421923251121437,0.63125,0.24375
0.4484877586364746,0.5119470357894897,0.5726597905158997,0.5172473192214966,0.5058549225330353,0.5918103933334351,0.28469404578208923,0.46212464570999146,0.03545592697053528,0.06952354296600162,0.0350741127459604,0.63125,0.24375
0.44766145944595337,0.5104281902313232,0.5720869898796082,0.515696108341217,0.5055411279201507,0.5902910888195038,0.2847985327243805,0.4632473886013031,0.03436624166396599,0.06693227606814023,0.035769938036316326,0.63125,0.24375
0.4482184946537018,0.5102407336235046,0.5722044706344604,0.5155510902404785,0.505635666847229,0.5900091171264649,0.28484952449798584,0.46300119161605835,0.03349353481557369,0.06481602230521079,0.034772465077500286,0.63125,0.24375
0.4429132342338562,0.5109022259712219,0.5673303008079529,0.5159091353416443,0.5027726769447327,0.5897724568843842,0.285103440284729,0.4604977071285248,0.026816958038083795,0.06408129855157403,0.03227528086482811,0.515625,0.8354166666666667
0.4434450566768646,0.5194346904754639,0.5677503347396851,0.5254639983177185,0.5038109302520752,0.5966562628746033,0.2839963436126709,0.4572862982749939,0.02547123954911444,0.0681784558923492,0.039015733140919,0.515625,0.8354166666666667
